"state","year","month","period","indicator","data_value","percent_complete","percent_pending_investigation","state_name","footnote","footnote_symbol","predicted_value"
"IN","2023","July","12 month-ending","Percent with drugs specified","96.38103161","100","0.004159445","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**",
"IN","2023","August","12 month-ending","Percent with drugs specified","96.21371477","100","0.00278905","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**",
"IN","2023","September","12 month-ending","Percent with drugs specified","96.28205128","100","0.002797203","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**",
"IN","2023","October","12 month-ending","Percent with drugs specified","96.3011889","100","0.002812148","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**",
"IN","2023","November","12 month-ending","Percent with drugs specified","96.30289532","100","0.001408689","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**",
"IN","2023","December","12 month-ending","Percent with drugs specified","96.48882809","100","0.001420515","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**",
"IN","2024","January","12 month-ending","Percent with drugs specified","96.54059041","100","0.001415028","Indiana","Underreported due to incomplete data.","*",
"IN","2024","February","12 month-ending","Percent with drugs specified","96.57598499","100","0.001408768","Indiana","Underreported due to incomplete data.","*",
"IN","2024","March","12 month-ending","Percent with drugs specified","96.91064639","100","0.001408193","Indiana","Underreported due to incomplete data.","*",
"IN","2024","April","12 month-ending","Percent with drugs specified","96.94619486","100","0.001412689","Indiana","Underreported due to incomplete data.","*",
"IN","2024","May","12 month-ending","Percent with drugs specified","97.01789264","100","0.001415749","Indiana","Underreported due to incomplete data.","*",
"IN","2024","June","12 month-ending","Percent with drugs specified","97.08542714","100","0.001416691","Indiana","Underreported due to incomplete data.","*",
"IN","2024","July","12 month-ending","Percent with drugs specified","97.46770026","100","0.001417635","Indiana","Underreported due to incomplete data.","*",
"IN","2024","August","12 month-ending","Percent with drugs specified","97.37124464","100","0.001416511","Indiana","Underreported due to incomplete data.","*",
"IN","2024","September","12 month-ending","Percent with drugs specified","97.24972497","100","0.001417856","Indiana","Underreported due to incomplete data.","*",
"IN","2024","October","12 month-ending","Percent with drugs specified","96.85569905","100","0.001418399","Indiana","Underreported due to incomplete data.","*",
"IN","2024","November","12 month-ending","Percent with drugs specified","96.90011481","100","0.001424015","Indiana","Underreported due to incomplete data.","*",
"IN","2024","December","12 month-ending","Percent with drugs specified","96.40117994","100","0","Indiana","Underreported due to incomplete data.","*",
"IN","2025","January","12 month-ending","Percent with drugs specified","96.3347587","100","0","Indiana","Underreported due to incomplete data.","*",
"IN","2025","February","12 month-ending","Percent with drugs specified","96.14914425","100","0","Indiana","Underreported due to incomplete data.","*",
"IN","2025","March","12 month-ending","Percent with drugs specified","95.90824551","100","0","Indiana","Underreported due to incomplete data.","*",
"IN","2025","April","12 month-ending","Percent with drugs specified","95.79409918","100","0","Indiana","Underreported due to incomplete data.","*",
"IN","2025","May","12 month-ending","Percent with drugs specified","95.38558786","100","0","Indiana","Underreported due to incomplete data.","*",
"IN","2025","June","12 month-ending","Percent with drugs specified","95.00320307","100","0","Indiana","Underreported due to incomplete data.","*",
"IN","2025","July","12 month-ending","Percent with drugs specified","94.67878001","100","0.001395634","Indiana","Underreported due to incomplete data.","*",
"IN","2025","August","12 month-ending","Percent with drugs specified","94.40745672","100","0.005591199","Indiana","Underreported due to incomplete data.","*",
"IN","2025","September","12 month-ending","Percent with drugs specified","94.66936572","100","0.00840089","Indiana","Underreported due to incomplete data.","*",
"IN","2025","October","12 month-ending","Percent with drugs specified","94.97245179","100","0.026690266","Indiana","Underreported due to incomplete data.","*",
"IN","2015","January","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.033776177","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2015","February","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.033666255","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2015","March","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.030213402","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2015","April","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.029990214","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2015","May","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.031500528","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2015","June","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.033062015","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2015","July","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.03303445","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2015","August","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.028260119","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2015","September","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.025063834","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2015","October","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.02350029","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2015","November","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.025135496","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2015","December","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.01738993","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2016","January","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.017569078","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2016","February","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.015907609","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2016","March","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.015881082","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2016","April","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.0143287","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2016","May","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.012773023","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2016","June","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.009577321","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2016","July","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.009554901","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2016","August","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.009533949","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2016","September","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.009540316","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2016","October","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.004747962","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2016","November","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.004718465","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2016","December","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.006245023","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2017","January","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.006200974","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2017","February","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.007718074","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2017","March","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.00768238","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2017","April","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.010716309","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2017","May","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.016779035","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2017","June","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.01670032","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2017","July","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.019723567","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2017","August","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.021241409","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2017","September","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.019679973","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2017","October","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.02423508","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2017","November","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.025756015","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2017","December","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.030278716","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2018","January","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.030018762","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2018","February","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.028570999","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2018","March","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.028701773","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2018","April","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.028706544","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2018","May","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.022651083","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2018","June","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.02420758","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2018","July","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.021173944","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2018","August","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.019629753","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2018","September","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.019621457","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2018","October","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.016586248","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2018","November","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.013569135","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2018","December","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.007549905","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2019","January","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.007657554","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2019","February","12 month-ending","Psychostimulants with abuse potential (T43.6)",,"100","0.007661544","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2019","March","12 month-ending","Psychostimulants with abuse potential (T43.6)","415","100","0.007645961","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","415"
"IN","2019","April","12 month-ending","Psychostimulants with abuse potential (T43.6)","418","100","0.004586455","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","418"
"IN","2019","May","12 month-ending","Psychostimulants with abuse potential (T43.6)","423","100","0.004567392","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","423"
"IN","2019","June","12 month-ending","Psychostimulants with abuse potential (T43.6)","433","100","0.003035132","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","433"
"IN","2019","July","12 month-ending","Psychostimulants with abuse potential (T43.6)","438","100","0.003031773","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","438"
"IN","2019","August","12 month-ending","Psychostimulants with abuse potential (T43.6)","455","100","0.003033428","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","455"
"IN","2019","September","12 month-ending","Psychostimulants with abuse potential (T43.6)","476","100","0.003029339","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","476"
"IN","2019","October","12 month-ending","Psychostimulants with abuse potential (T43.6)","485","100","0.00302092","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","485"
"IN","2019","November","12 month-ending","Psychostimulants with abuse potential (T43.6)","503","100","0.003011141","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","503"
"IN","2019","December","12 month-ending","Psychostimulants with abuse potential (T43.6)","520","100","0.001503398","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","520"
"IN","2020","January","12 month-ending","Psychostimulants with abuse potential (T43.6)","541","100","0.002989581","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","541"
"IN","2020","February","12 month-ending","Psychostimulants with abuse potential (T43.6)","573","100","0.002971327","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","573"
"IN","2020","March","12 month-ending","Psychostimulants with abuse potential (T43.6)","578","100","0.005911476","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","578"
"IN","2020","April","12 month-ending","Psychostimulants with abuse potential (T43.6)","606","100","0.007253841","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","606"
"IN","2020","May","12 month-ending","Psychostimulants with abuse potential (T43.6)","626","100","0.010008293","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","626"
"IN","2020","June","12 month-ending","Psychostimulants with abuse potential (T43.6)","632","100","0.011324868","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","632"
"IN","2020","July","12 month-ending","Psychostimulants with abuse potential (T43.6)","648","100","0.015414798","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","648"
"IN","2020","August","12 month-ending","Psychostimulants with abuse potential (T43.6)","665","100","0.019416668","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","665"
"IN","2020","September","12 month-ending","Psychostimulants with abuse potential (T43.6)","673","100","0.023364807","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","673"
"IN","2020","October","12 month-ending","Psychostimulants with abuse potential (T43.6)","677","100","0.029802222","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","677"
"IN","2020","November","12 month-ending","Psychostimulants with abuse potential (T43.6)","690","100","0.038118272","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","690"
"IN","2020","December","12 month-ending","Psychostimulants with abuse potential (T43.6)","701","100","0.055594163","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","701"
"IN","2021","January","12 month-ending","Psychostimulants with abuse potential (T43.6)","732","100","0.053076591","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","732"
"IN","2021","February","12 month-ending","Psychostimulants with abuse potential (T43.6)","732","100","0.052964145","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","732"
"IN","2021","March","12 month-ending","Psychostimulants with abuse potential (T43.6)","765","100","0.050717467","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","765"
"IN","2021","April","12 month-ending","Psychostimulants with abuse potential (T43.6)","793","100","0.050071978","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","793"
"IN","2021","May","12 month-ending","Psychostimulants with abuse potential (T43.6)","818","100","0.04801314","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","818"
"IN","2021","June","12 month-ending","Psychostimulants with abuse potential (T43.6)","846","100","0.046865698","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","846"
"IN","2021","July","12 month-ending","Psychostimulants with abuse potential (T43.6)","868","100","0.044439366","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","868"
"IN","2021","August","12 month-ending","Psychostimulants with abuse potential (T43.6)","889","100","0.040359706","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","889"
"IN","2021","September","12 month-ending","Psychostimulants with abuse potential (T43.6)","914","100","0.035967654","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","914"
"IN","2021","October","12 month-ending","Psychostimulants with abuse potential (T43.6)","928","100","0.028377195","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","928"
"IN","2021","November","12 month-ending","Psychostimulants with abuse potential (T43.6)","967","100","0.021171665","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","967"
"IN","2021","December","12 month-ending","Psychostimulants with abuse potential (T43.6)","976","100","0.002520415","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","976"
"IN","2022","January","12 month-ending","Psychostimulants with abuse potential (T43.6)","963","100","0.002500344","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","963"
"IN","2022","February","12 month-ending","Psychostimulants with abuse potential (T43.6)","1002","100","0.003716275","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","1002"
"IN","2022","March","12 month-ending","Psychostimulants with abuse potential (T43.6)","1013","100","0.004942177","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","1013"
"IN","2022","April","12 month-ending","Psychostimulants with abuse potential (T43.6)","994","100","0.004952579","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","994"
"IN","2022","May","12 month-ending","Psychostimulants with abuse potential (T43.6)","978","100","0.004963949","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","978"
"IN","2022","June","12 month-ending","Psychostimulants with abuse potential (T43.6)","986","100","0.004968142","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","986"
"IN","2022","July","12 month-ending","Psychostimulants with abuse potential (T43.6)","999","100","0.003715078","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","999"
"IN","2022","August","12 month-ending","Psychostimulants with abuse potential (T43.6)","1008","100","0.004978902","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","1008"
"IN","2022","September","12 month-ending","Psychostimulants with abuse potential (T43.6)","998","100","0.005068359","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","998"
"IN","2022","October","12 month-ending","Psychostimulants with abuse potential (T43.6)","1012","100","0.005120131","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","1012"
"IN","2022","November","12 month-ending","Psychostimulants with abuse potential (T43.6)","963","100","0.005188875","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","963"
"IN","2022","December","12 month-ending","Psychostimulants with abuse potential (T43.6)","955","100","0.006571079","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","955"
"IN","2023","January","12 month-ending","Psychostimulants with abuse potential (T43.6)","945","100","0.006779385","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","945"
"IN","2023","February","12 month-ending","Psychostimulants with abuse potential (T43.6)","922","100","0.005517926","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","922"
"IN","2023","March","12 month-ending","Psychostimulants with abuse potential (T43.6)","885","100","0.004141873","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","885"
"IN","2023","April","12 month-ending","Psychostimulants with abuse potential (T43.6)","875","100","0.004131435","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","875"
"IN","2023","May","12 month-ending","Psychostimulants with abuse potential (T43.6)","872","100","0.004124845","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","872"
"IN","2023","June","12 month-ending","Psychostimulants with abuse potential (T43.6)","852","100","0.00413098","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","852"
"IN","2023","July","12 month-ending","Psychostimulants with abuse potential (T43.6)","830","100","0.004159445","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","830"
"IN","2023","August","12 month-ending","Psychostimulants with abuse potential (T43.6)","814","100","0.00278905","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","814"
"IN","2023","September","12 month-ending","Psychostimulants with abuse potential (T43.6)","798","100","0.002797203","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","798"
"IN","2023","October","12 month-ending","Psychostimulants with abuse potential (T43.6)","765","100","0.002812148","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","765"
"IN","2023","November","12 month-ending","Psychostimulants with abuse potential (T43.6)","779","100","0.001408689","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","779"
"IN","2023","December","12 month-ending","Psychostimulants with abuse potential (T43.6)","775","100","0.001420515","Indiana","Numbers may differ from published reports using final data. See Technical Notes.","**","775"
"IN","2024","January","12 month-ending","Psychostimulants with abuse potential (T43.6)","765","100","0.001415028","Indiana","Underreported due to incomplete data.","*","765"
"IN","2024","February","12 month-ending","Psychostimulants with abuse potential (T43.6)","741","100","0.001408768","Indiana","Underreported due to incomplete data.","*","741"
"IN","2024","March","12 month-ending","Psychostimulants with abuse potential (T43.6)","744","100","0.001408193","Indiana","Underreported due to incomplete data.","*","744"
"IN","2024","April","12 month-ending","Psychostimulants with abuse potential (T43.6)","741","100","0.001412689","Indiana","Underreported due to incomplete data.","*","741"
"IN","2024","May","12 month-ending","Psychostimulants with abuse potential (T43.6)","720","100","0.001415749","Indiana","Underreported due to incomplete data.","*","720"
"IN","2024","June","12 month-ending","Psychostimulants with abuse potential (T43.6)","708","100","0.001416691","Indiana","Underreported due to incomplete data.","*","708"
"IN","2024","July","12 month-ending","Psychostimulants with abuse potential (T43.6)","691","100","0.001417635","Indiana","Underreported due to incomplete data.","*","691"
"IN","2024","August","12 month-ending","Psychostimulants with abuse potential (T43.6)","679","100","0.001416511","Indiana","Underreported due to incomplete data.","*","679"
"IN","2024","September","12 month-ending","Psychostimulants with abuse potential (T43.6)","666","100","0.001417856","Indiana","Underreported due to incomplete data.","*","666"
"IN","2024","October","12 month-ending","Psychostimulants with abuse potential (T43.6)","668","100","0.001418399","Indiana","Underreported due to incomplete data.","*","668"
"IN","2024","November","12 month-ending","Psychostimulants with abuse potential (T43.6)","658","100","0.001424015","Indiana","Underreported due to incomplete data.","*","658"
"IN","2024","December","12 month-ending","Psychostimulants with abuse potential (T43.6)","640","100","0","Indiana","Underreported due to incomplete data.","*","640"
"IN","2025","January","12 month-ending","Psychostimulants with abuse potential (T43.6)","635","100","0","Indiana","Underreported due to incomplete data.","*","635"
"IN","2025","February","12 month-ending","Psychostimulants with abuse potential (T43.6)","631","100","0","Indiana","Underreported due to incomplete data.","*","631"
"IN","2025","March","12 month-ending","Psychostimulants with abuse potential (T43.6)","610","100","0","Indiana","Underreported due to incomplete data.","*","610"
"IN","2025","April","12 month-ending","Psychostimulants with abuse potential (T43.6)","598","100","0","Indiana","Underreported due to incomplete data.","*","598"
"IN","2025","May","12 month-ending","Psychostimulants with abuse potential (T43.6)","597","100","0","Indiana","Underreported due to incomplete data.","*","597"
"IN","2025","June","12 month-ending","Psychostimulants with abuse potential (T43.6)","592","100","0","Indiana","Underreported due to incomplete data.","*","592"
"IN","2025","July","12 month-ending","Psychostimulants with abuse potential (T43.6)","578","100","0.001395634","Indiana","Underreported due to incomplete data.","*","578"
"IN","2025","August","12 month-ending","Psychostimulants with abuse potential (T43.6)","546","100","0.005591199","Indiana","Underreported due to incomplete data.","*","546"
"IN","2025","September","12 month-ending","Psychostimulants with abuse potential (T43.6)","528","100","0.00840089","Indiana","Underreported due to incomplete data.","*","528"
"IN","2025","October","12 month-ending","Psychostimulants with abuse potential (T43.6)","519","100","0.026690266","Indiana","Underreported due to incomplete data.","*","519"
"IN","2015","January","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.033776177","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2015","February","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.033666255","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2015","March","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.030213402","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2015","April","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.029990214","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2015","May","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.031500528","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2015","June","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.033062015","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2015","July","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.03303445","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2015","August","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.028260119","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2015","September","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.025063834","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2015","October","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.02350029","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2015","November","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.025135496","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2015","December","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.01738993","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2016","January","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.017569078","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2016","February","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.015907609","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2016","March","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.015881082","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"IN","2016","April","12 month-ending","Synthetic opioids, excl. methadone (T40.4)",,"100","0.0143287","Indiana","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
