"GEOGRAPHY_FIPS","GEOGRAPHY_NAME","YEAR","TOUCHPOINT_TYPE","MEASURE_NAME","MEASURE_VALUE","ETL_RUN_TIMESTAMP"
"013",Brown,"2022",EMS interaction,Upper Quartile Days Since Most Recent Touchpoint Utilization,2.0,2025-10-01 08:52:02.044
"013",Brown,All Years,ED visit,Upper Quartile Days Since Most Recent Touchpoint Utilization,269.0,2025-10-01 08:52:02.044
"013",Brown,All Years,EMS interaction,Upper Quartile Days Since Most Recent Touchpoint Utilization,240.0,2025-10-01 08:52:02.044
"013",Brown,All Years,Jail booking,Upper Quartile Days Since Most Recent Touchpoint Utilization,152.0,2025-10-01 08:52:02.044
"013",Brown,All Years,Release from prison,Upper Quartile Days Since Most Recent Touchpoint Utilization,190.0,2025-10-01 08:52:02.044
"013",Brown,All Years,Release from prison,Upper Quartile Days Since Most Recent Touchpoint Utilization,190.0,2025-10-01 08:52:02.044
"013",Brown,All Years,Rx dispensation,Upper Quartile Days Since Most Recent Touchpoint Utilization,117.0,2025-10-01 08:52:02.044
"013",Brown,Last Two Years,ED visit,Upper Quartile Days Since Most Recent Touchpoint Utilization,214.0,2025-10-01 08:52:02.044
"013",Brown,Last Two Years,EMS interaction,Upper Quartile Days Since Most Recent Touchpoint Utilization,238.0,2025-10-01 08:52:02.044
"013",Brown,Last Two Years,Jail booking,Upper Quartile Days Since Most Recent Touchpoint Utilization,58.0,2025-10-01 08:52:02.044
"013",Brown,Last Two Years,Rx dispensation,Upper Quartile Days Since Most Recent Touchpoint Utilization,107.0,2025-10-01 08:52:02.044
"051",Gibson,"2015",ED visit,Upper Quartile Days Since Most Recent Touchpoint Utilization,174.0,2025-10-01 08:52:02.044
"051",Gibson,"2015",EMS interaction,Upper Quartile Days Since Most Recent Touchpoint Utilization,332.0,2025-10-01 08:52:02.044
"051",Gibson,"2015",Rx dispensation,Upper Quartile Days Since Most Recent Touchpoint Utilization,5.0,2025-10-01 08:52:02.044
"051",Gibson,"2017",ED visit,Upper Quartile Days Since Most Recent Touchpoint Utilization,70.0,2025-10-01 08:52:02.044
"051",Gibson,"2017",EMS interaction,Upper Quartile Days Since Most Recent Touchpoint Utilization,62.0,2025-10-01 08:52:02.044
"051",Gibson,"2017",Jail booking,Upper Quartile Days Since Most Recent Touchpoint Utilization,331.0,2025-10-01 08:52:02.044
"051",Gibson,"2017",Rx dispensation,Upper Quartile Days Since Most Recent Touchpoint Utilization,194.0,2025-10-01 08:52:02.044
"051",Gibson,"2018",ED visit,Upper Quartile Days Since Most Recent Touchpoint Utilization,195.0,2025-10-01 08:52:02.044
"051",Gibson,"2018",Jail booking,Upper Quartile Days Since Most Recent Touchpoint Utilization,61.0,2025-10-01 08:52:02.044
"051",Gibson,"2018",Rx dispensation,Upper Quartile Days Since Most Recent Touchpoint Utilization,13.0,2025-10-01 08:52:02.044
"051",Gibson,"2019",ED visit,Upper Quartile Days Since Most Recent Touchpoint Utilization,171.0,2025-10-01 08:52:02.044
"051",Gibson,"2019",EMS interaction,Upper Quartile Days Since Most Recent Touchpoint Utilization,214.0,2025-10-01 08:52:02.044
"051",Gibson,"2019",Jail booking,Upper Quartile Days Since Most Recent Touchpoint Utilization,199.0,2025-10-01 08:52:02.044
"051",Gibson,"2019",Rx dispensation,Upper Quartile Days Since Most Recent Touchpoint Utilization,57.0,2025-10-01 08:52:02.044
"051",Gibson,"2020",ED visit,Upper Quartile Days Since Most Recent Touchpoint Utilization,104.0,2025-10-01 08:52:02.044
"051",Gibson,"2020",Rx dispensation,Upper Quartile Days Since Most Recent Touchpoint Utilization,36.0,2025-10-01 08:52:02.044
"051",Gibson,"2021",ED visit,Upper Quartile Days Since Most Recent Touchpoint Utilization,24.0,2025-10-01 08:52:02.044
"051",Gibson,"2021",EMS interaction,Upper Quartile Days Since Most Recent Touchpoint Utilization,16.0,2025-10-01 08:52:02.044
"051",Gibson,"2021",Jail booking,Upper Quartile Days Since Most Recent Touchpoint Utilization,125.0,2025-10-01 08:52:02.044
"051",Gibson,"2021",Rx dispensation,Upper Quartile Days Since Most Recent Touchpoint Utilization,58.0,2025-10-01 08:52:02.044
"051",Gibson,"2022",ED visit,Upper Quartile Days Since Most Recent Touchpoint Utilization,281.0,2025-10-01 08:52:02.044
"051",Gibson,"2022",Rx dispensation,Upper Quartile Days Since Most Recent Touchpoint Utilization,19.0,2025-10-01 08:52:02.044
"051",Gibson,"2023",ED visit,Upper Quartile Days Since Most Recent Touchpoint Utilization,78.0,2025-10-01 08:52:02.044
"051",Gibson,"2023",EMS interaction,Upper Quartile Days Since Most Recent Touchpoint Utilization,277.0,2025-10-01 08:52:02.044
"051",Gibson,All Years,ED visit,Upper Quartile Days Since Most Recent Touchpoint Utilization,174.0,2025-10-01 08:52:02.044
"051",Gibson,All Years,EMS interaction,Upper Quartile Days Since Most Recent Touchpoint Utilization,288.0,2025-10-01 08:52:02.044
"051",Gibson,All Years,Jail booking,Upper Quartile Days Since Most Recent Touchpoint Utilization,321.0,2025-10-01 08:52:02.044
"051",Gibson,All Years,Release from prison,Upper Quartile Days Since Most Recent Touchpoint Utilization,30.0,2025-10-01 08:52:02.044
"051",Gibson,All Years,Release from prison,Upper Quartile Days Since Most Recent Touchpoint Utilization,30.0,2025-10-01 08:52:02.044
"051",Gibson,All Years,Rx dispensation,Upper Quartile Days Since Most Recent Touchpoint Utilization,68.0,2025-10-01 08:52:02.044
"051",Gibson,Last Two Years,ED visit,Upper Quartile Days Since Most Recent Touchpoint Utilization,290.0,2025-10-01 08:52:02.044
"051",Gibson,Last Two Years,EMS interaction,Upper Quartile Days Since Most Recent Touchpoint Utilization,306.0,2025-10-01 08:52:02.044
"051",Gibson,Last Two Years,Jail booking,Upper Quartile Days Since Most Recent Touchpoint Utilization,244.0,2025-10-01 08:52:02.044
"051",Gibson,Last Two Years,Release from prison,Upper Quartile Days Since Most Recent Touchpoint Utilization,30.0,2025-10-01 08:52:02.044
"051",Gibson,Last Two Years,Rx dispensation,Upper Quartile Days Since Most Recent Touchpoint Utilization,230.0,2025-10-01 08:52:02.044
"119",Owen,"2015",ED visit,Upper Quartile Days Since Most Recent Touchpoint Utilization,216.0,2025-10-01 08:52:02.044
"119",Owen,"2015",Rx dispensation,Upper Quartile Days Since Most Recent Touchpoint Utilization,20.0,2025-10-01 08:52:02.044
"119",Owen,"2016",ED visit,Upper Quartile Days Since Most Recent Touchpoint Utilization,91.0,2025-10-01 08:52:02.044
"119",Owen,"2016",EMS interaction,Upper Quartile Days Since Most Recent Touchpoint Utilization,144.0,2025-10-01 08:52:02.044
"119",Owen,"2016",Jail booking,Upper Quartile Days Since Most Recent Touchpoint Utilization,322.0,2025-10-01 08:52:02.044
"119",Owen,"2016",Rx dispensation,Upper Quartile Days Since Most Recent Touchpoint Utilization,86.0,2025-10-01 08:52:02.044
"119",Owen,"2017",ED visit,Upper Quartile Days Since Most Recent Touchpoint Utilization,4.0,2025-10-01 08:52:02.044
"119",Owen,"2019",ED visit,Upper Quartile Days Since Most Recent Touchpoint Utilization,234.0,2025-10-01 08:52:02.044
"119",Owen,"2019",EMS interaction,Upper Quartile Days Since Most Recent Touchpoint Utilization,103.0,2025-10-01 08:52:02.044
"119",Owen,"2019",Rx dispensation,Upper Quartile Days Since Most Recent Touchpoint Utilization,44.0,2025-10-01 08:52:02.044
"119",Owen,"2020",ED visit,Upper Quartile Days Since Most Recent Touchpoint Utilization,59.0,2025-10-01 08:52:02.044
"119",Owen,"2020",EMS interaction,Upper Quartile Days Since Most Recent Touchpoint Utilization,59.0,2025-10-01 08:52:02.044
"119",Owen,"2020",Jail booking,Upper Quartile Days Since Most Recent Touchpoint Utilization,60.0,2025-10-01 08:52:02.044
"119",Owen,"2021",ED visit,Upper Quartile Days Since Most Recent Touchpoint Utilization,171.0,2025-10-01 08:52:02.044
"119",Owen,"2021",EMS interaction,Upper Quartile Days Since Most Recent Touchpoint Utilization,98.0,2025-10-01 08:52:02.044
"119",Owen,"2021",Jail booking,Upper Quartile Days Since Most Recent Touchpoint Utilization,70.0,2025-10-01 08:52:02.044
"119",Owen,"2021",Rx dispensation,Upper Quartile Days Since Most Recent Touchpoint Utilization,74.0,2025-10-01 08:52:02.044
"119",Owen,"2022",ED visit,Upper Quartile Days Since Most Recent Touchpoint Utilization,271.0,2025-10-01 08:52:02.044
"119",Owen,"2022",EMS interaction,Upper Quartile Days Since Most Recent Touchpoint Utilization,198.0,2025-10-01 08:52:02.044
"119",Owen,"2022",Jail booking,Upper Quartile Days Since Most Recent Touchpoint Utilization,148.0,2025-10-01 08:52:02.044
"119",Owen,"2022",Rx dispensation,Upper Quartile Days Since Most Recent Touchpoint Utilization,24.0,2025-10-01 08:52:02.044
"119",Owen,"2023",ED visit,Upper Quartile Days Since Most Recent Touchpoint Utilization,168.0,2025-10-01 08:52:02.044
"119",Owen,"2023",EMS interaction,Upper Quartile Days Since Most Recent Touchpoint Utilization,363.0,2025-10-01 08:52:02.044
"119",Owen,"2023",Jail booking,Upper Quartile Days Since Most Recent Touchpoint Utilization,364.0,2025-10-01 08:52:02.044
"119",Owen,"2023",Rx dispensation,Upper Quartile Days Since Most Recent Touchpoint Utilization,239.0,2025-10-01 08:52:02.044
"119",Owen,All Years,ED visit,Upper Quartile Days Since Most Recent Touchpoint Utilization,251.0,2025-10-01 08:52:02.044
"119",Owen,All Years,EMS interaction,Upper Quartile Days Since Most Recent Touchpoint Utilization,129.0,2025-10-01 08:52:02.044
"119",Owen,All Years,Jail booking,Upper Quartile Days Since Most Recent Touchpoint Utilization,330.0,2025-10-01 08:52:02.044
"119",Owen,All Years,Rx dispensation,Upper Quartile Days Since Most Recent Touchpoint Utilization,89.0,2025-10-01 08:52:02.044
"119",Owen,Last Two Years,ED visit,Upper Quartile Days Since Most Recent Touchpoint Utilization,212.0,2025-10-01 08:52:02.044
"119",Owen,Last Two Years,EMS interaction,Upper Quartile Days Since Most Recent Touchpoint Utilization,85.0,2025-10-01 08:52:02.044
"119",Owen,Last Two Years,Jail booking,Upper Quartile Days Since Most Recent Touchpoint Utilization,338.0,2025-10-01 08:52:02.044
"119",Owen,Last Two Years,Rx dispensation,Upper Quartile Days Since Most Recent Touchpoint Utilization,213.0,2025-10-01 08:52:02.044
"009",Blackford,"2015",ED visit,Touchpoint Total Individual Count,1515.0,2025-10-01 08:52:02.044
"009",Blackford,"2015",EMS interaction,Touchpoint Total Individual Count,278.0,2025-10-01 08:52:02.044
"009",Blackford,"2015",Rx dispensation,Touchpoint Total Individual Count,4406.0,2025-10-01 08:52:02.044
"009",Blackford,"2016",ED visit,Touchpoint Total Individual Count,1679.0,2025-10-01 08:52:02.044
"091",Laporte,Last Two Years,Jail booking,Decedent Touchpoint Individual Count,9.0,2025-10-01 08:52:02.044
"091",Laporte,Last Two Years,Rx dispensation,Decedent Touchpoint Individual Count,16.0,2025-10-01 08:52:02.044
"057",Hamilton,"2015",ED visit,Average Touchpoint Utilization Count,3.06,2025-10-01 08:52:02.044
"057",Hamilton,"2015",Jail booking,Average Touchpoint Utilization Count,1.67,2025-10-01 08:52:02.044
"057",Hamilton,"2015",Rx dispensation,Average Touchpoint Utilization Count,9.78,2025-10-01 08:52:02.044
"057",Hamilton,"2016",ED visit,Average Touchpoint Utilization Count,3.42,2025-10-01 08:52:02.044
"057",Hamilton,"2016",EMS interaction,Average Touchpoint Utilization Count,1.5,2025-10-01 08:52:02.044
"057",Hamilton,"2016",Jail booking,Average Touchpoint Utilization Count,1.67,2025-10-01 08:52:02.044
"057",Hamilton,"2016",Rx dispensation,Average Touchpoint Utilization Count,9.26,2025-10-01 08:52:02.044
"057",Hamilton,"2017",ED visit,Average Touchpoint Utilization Count,4.44,2025-10-01 08:52:02.044
"057",Hamilton,"2017",EMS interaction,Average Touchpoint Utilization Count,2.0,2025-10-01 08:52:02.044
"057",Hamilton,"2017",Jail booking,Average Touchpoint Utilization Count,1.78,2025-10-01 08:52:02.044
"057",Hamilton,"2017",Rx dispensation,Average Touchpoint Utilization Count,10.41,2025-10-01 08:52:02.044
"057",Hamilton,"2018",ED visit,Average Touchpoint Utilization Count,3.58,2025-10-01 08:52:02.044
"057",Hamilton,"2018",EMS interaction,Average Touchpoint Utilization Count,1.44,2025-10-01 08:52:02.044
"057",Hamilton,"2018",Jail booking,Average Touchpoint Utilization Count,1.9,2025-10-01 08:52:02.044
"057",Hamilton,"2018",Rx dispensation,Average Touchpoint Utilization Count,9.0,2025-10-01 08:52:02.044
"057",Hamilton,"2019",ED visit,Average Touchpoint Utilization Count,3.0,2025-10-01 08:52:02.044
"057",Hamilton,"2019",EMS interaction,Average Touchpoint Utilization Count,1.64,2025-10-01 08:52:02.044
"057",Hamilton,"2019",Jail booking,Average Touchpoint Utilization Count,1.64,2025-10-01 08:52:02.044
"057",Hamilton,"2019",Release from prison,Average Touchpoint Utilization Count,1.33,2025-10-01 08:52:02.044
"057",Hamilton,"2019",Rx dispensation,Average Touchpoint Utilization Count,9.69,2025-10-01 08:52:02.044
"057",Hamilton,"2020",ED visit,Average Touchpoint Utilization Count,3.5,2025-10-01 08:52:02.044
"057",Hamilton,"2020",EMS interaction,Average Touchpoint Utilization Count,2.31,2025-10-01 08:52:02.044
"057",Hamilton,"2020",Jail booking,Average Touchpoint Utilization Count,2.44,2025-10-01 08:52:02.044
"057",Hamilton,"2020",Rx dispensation,Average Touchpoint Utilization Count,7.93,2025-10-01 08:52:02.044
"057",Hamilton,"2021",ED visit,Average Touchpoint Utilization Count,2.58,2025-10-01 08:52:02.044
"057",Hamilton,"2021",EMS interaction,Average Touchpoint Utilization Count,1.94,2025-10-01 08:52:02.044
"057",Hamilton,"2021",Jail booking,Average Touchpoint Utilization Count,1.43,2025-10-01 08:52:02.044
"057",Hamilton,"2021",Rx dispensation,Average Touchpoint Utilization Count,10.75,2025-10-01 08:52:02.044
"057",Hamilton,"2022",ED visit,Average Touchpoint Utilization Count,3.52,2025-10-01 08:52:02.044
"057",Hamilton,"2022",EMS interaction,Average Touchpoint Utilization Count,3.06,2025-10-01 08:52:02.044
"057",Hamilton,"2022",Jail booking,Average Touchpoint Utilization Count,1.4,2025-10-01 08:52:02.044
"057",Hamilton,"2022",Rx dispensation,Average Touchpoint Utilization Count,8.43,2025-10-01 08:52:02.044
"057",Hamilton,"2023",ED visit,Average Touchpoint Utilization Count,2.0,2025-10-01 08:52:02.044
"057",Hamilton,"2023",EMS interaction,Average Touchpoint Utilization Count,1.5,2025-10-01 08:52:02.044
"057",Hamilton,"2023",Jail booking,Average Touchpoint Utilization Count,2.0,2025-10-01 08:52:02.044
"057",Hamilton,"2023",Rx dispensation,Average Touchpoint Utilization Count,8.13,2025-10-01 08:52:02.044
"057",Hamilton,All Years,ED visit,Average Touchpoint Utilization Count,3.25,2025-10-01 08:52:02.044
"057",Hamilton,All Years,EMS interaction,Average Touchpoint Utilization Count,1.92,2025-10-01 08:52:02.044
"057",Hamilton,All Years,Jail booking,Average Touchpoint Utilization Count,1.71,2025-10-01 08:52:02.044
"057",Hamilton,All Years,Release from prison,Average Touchpoint Utilization Count,1.09,2025-10-01 08:52:02.044
"057",Hamilton,All Years,Release from prison,Average Touchpoint Utilization Count,1.09,2025-10-01 08:52:02.044
"057",Hamilton,All Years,Rx dispensation,Average Touchpoint Utilization Count,8.92,2025-10-01 08:52:02.044
"057",Hamilton,Last Two Years,ED visit,Average Touchpoint Utilization Count,3.5,2025-10-01 08:52:02.044
"057",Hamilton,Last Two Years,EMS interaction,Average Touchpoint Utilization Count,1.87,2025-10-01 08:52:02.044
"057",Hamilton,Last Two Years,Jail booking,Average Touchpoint Utilization Count,1.25,2025-10-01 08:52:02.044
"057",Hamilton,Last Two Years,Rx dispensation,Average Touchpoint Utilization Count,6.3,2025-10-01 08:52:02.044
"091",Laporte,"2015",ED visit,Average Touchpoint Utilization Count,3.9,2025-10-01 08:52:02.044
"091",Laporte,"2015",Jail booking,Average Touchpoint Utilization Count,1.5,2025-10-01 08:52:02.044
"091",Laporte,"2015",Rx dispensation,Average Touchpoint Utilization Count,16.73,2025-10-01 08:52:02.044
"091",Laporte,"2016",ED visit,Average Touchpoint Utilization Count,2.7,2025-10-01 08:52:02.044
"091",Laporte,"2016",EMS interaction,Average Touchpoint Utilization Count,3.0,2025-10-01 08:52:02.044
"091",Laporte,"2016",Jail booking,Average Touchpoint Utilization Count,1.62,2025-10-01 08:52:02.044
"091",Laporte,"2016",Release from prison,Average Touchpoint Utilization Count,2.0,2025-10-01 08:52:02.044
"091",Laporte,"2016",Rx dispensation,Average Touchpoint Utilization Count,9.5,2025-10-01 08:52:02.044
"091",Laporte,"2017",ED visit,Average Touchpoint Utilization Count,4.07,2025-10-01 08:52:02.044
"091",Laporte,"2017",Jail booking,Average Touchpoint Utilization Count,1.56,2025-10-01 08:52:02.044
"091",Laporte,"2017",Rx dispensation,Average Touchpoint Utilization Count,17.07,2025-10-01 08:52:02.044
"091",Laporte,"2018",ED visit,Average Touchpoint Utilization Count,3.1,2025-10-01 08:52:02.044
"091",Laporte,"2018",EMS interaction,Average Touchpoint Utilization Count,1.25,2025-10-01 08:52:02.044
"091",Laporte,"2018",Jail booking,Average Touchpoint Utilization Count,1.33,2025-10-01 08:52:02.044
"091",Laporte,"2018",Rx dispensation,Average Touchpoint Utilization Count,12.55,2025-10-01 08:52:02.044
"091",Laporte,"2019",ED visit,Average Touchpoint Utilization Count,1.62,2025-10-01 08:52:02.044
"091",Laporte,"2019",EMS interaction,Average Touchpoint Utilization Count,1.62,2025-10-01 08:52:02.044
"091",Laporte,"2019",Jail booking,Average Touchpoint Utilization Count,1.8,2025-10-01 08:52:02.044
"091",Laporte,"2019",Rx dispensation,Average Touchpoint Utilization Count,10.0,2025-10-01 08:52:02.044
"091",Laporte,"2020",ED visit,Average Touchpoint Utilization Count,2.12,2025-10-01 08:52:02.044
"091",Laporte,"2020",EMS interaction,Average Touchpoint Utilization Count,1.56,2025-10-01 08:52:02.044
"091",Laporte,"2020",Jail booking,Average Touchpoint Utilization Count,1.1,2025-10-01 08:52:02.044
"091",Laporte,"2020",Rx dispensation,Average Touchpoint Utilization Count,5.42,2025-10-01 08:52:02.044
